,DR (Both Correct),DR (Only IPW Correct),DR (Only OR Correct),DR (Both Incorrect),Incorrect OR,Incorrect IPW
257,2.001446492654855,2.0048527322976444,2.001666583676803,2.033971664142768,2.0924226632512593,2.24330383538565
258,1.9809984023671796,1.9750024485962738,1.9802266160801083,1.992325547840984,2.0571061133512787,2.1845350170696447
259,1.9960517638923987,2.0109933028763014,1.9986125599237747,2.0155119907163144,2.0815867000563415,2.214025920087041
260,2.0137504931265537,1.9731126120763307,2.010715971763856,1.9956340916996327,2.058510945106569,2.1852292977949808
261,1.9979806391426158,2.0048052969941175,1.9973489298600653,2.026013339099151,2.0919779954440587,2.223706891191497
262,2.0261946357147114,1.9722931651695357,2.022793255064525,2.006704700474544,2.084062689699915,2.2081861339530144
263,2.0076159221118757,1.9779397868998914,1.999856146294589,2.028482328235911,2.093792825048503,2.2307517865060045
264,1.9913120885923217,1.977521625751164,1.9961700540045078,2.0165927318520938,2.078681268517327,2.215785430809815
265,2.0102729526667957,2.0027626750482512,2.003762507365148,2.01367080950392,2.074059022715246,2.2124349803221754
266,1.9690609997131503,1.9950070130551119,1.9754722131293738,2.002430256828446,2.0760162194617218,2.1977552445649997
267,1.991481208784254,1.954199222692955,1.990211397134828,1.9905611857768086,2.0635715182899688,2.182342131158564
268,2.0230424995252094,2.0399903472865946,2.0142029320786996,2.016968666530947,2.089435143935788,2.2164710779720007
269,1.9981339251917656,1.9684529813283094,1.9937975466527944,1.9981610990374838,2.060945537553479,2.1863657435119377
270,1.9899169871964562,2.0139081763120608,1.991539946530554,2.0159736841525246,2.07619440518421,2.2215299083786837
271,2.0094599407673113,2.012930184084504,2.005688422697561,2.054614060991853,2.1142699901507194,2.2596836735136026
272,1.9978225877831324,1.993455987548494,1.9998603624600657,2.0053156894211703,2.070089503882681,2.1988073979640395
273,1.9846193273830914,1.9202473967323745,1.9871650799770135,1.9682956627363717,2.0373933686557093,2.1587457603206204
274,2.010521542681345,2.001081815630488,1.9958017521158955,1.982527953024988,2.0467991486618686,2.1835783029655333
275,1.9954623007496124,1.980268341624811,1.9948607353372476,1.99603533363933,2.063620923713425,2.2018390240859826
276,1.9868497630483197,1.9618352711005975,1.991839876582932,1.9929787363279496,2.0526328849348245,2.193184739959616
277,2.0378030758372208,2.037308900764946,2.0361276784697546,2.0543402119885816,2.118696759471058,2.2666862037895736
278,2.0327066446462916,2.0755459225251345,2.0318130494551068,2.057784861417328,2.1258804594441068,2.272719180939056
279,2.004029647740459,2.02545503724464,2.0024988295661243,2.027002390641251,2.0934715619227693,2.233930705219392
280,1.999672604043567,1.9923167470368652,2.0031779215784895,2.026975920711335,2.0933282146077326,2.2306581451565695
281,2.0087962726177864,2.031802945368792,2.017117989851001,2.0745619480483124,2.1300375370451565,2.279090698637805
282,2.012987666169196,1.9969228530465835,2.009920443071803,2.025781313611295,2.0855401370272877,2.2302986863984957
283,1.9963085256926185,1.9654390925142273,1.9965467729660886,2.0137031440851074,2.0819515203299512,2.210727772967579
284,1.9973730956833269,1.9771821956613596,1.9980796713809832,2.0332434721297425,2.0961231071299284,2.2431419133699873
285,1.991023755616087,1.9980812356780069,1.9950038537738115,2.0098660870212854,2.0867597484523275,2.2053784541338306
286,1.9956966146541242,1.9645731160709308,1.9992247355548656,1.995117600410325,2.0687155440864777,2.192549251105938
287,1.9910380302971706,2.0007525573684832,1.9842416846088227,1.988470252113606,2.049996606528481,2.192135396461718
288,2.00155733350377,2.017512963863569,2.0029413235548046,2.0232336180430397,2.0852536296519357,2.2336905628319474
289,1.958187246580968,1.9104731923042586,1.997263219470271,2.0239905685108805,2.086463130559486,2.2290291903257855
290,1.9952579166547908,1.9540161431172065,2.00091361781713,2.0477132796642437,2.112095233704959,2.2527843868136523
291,1.9971830567091642,2.031480156446468,1.9915925656906155,2.0377110836812116,2.0992889209982653,2.2432039586613532
292,1.9717143198467584,1.982439640124587,1.9755297183812612,2.0052134392767753,2.0631924108059625,2.189579032965005
293,2.003026084686414,2.0055714300645984,2.0065921371445614,2.020622967999473,2.0888836733291405,2.215147245069606
294,2.0101231683406104,1.9849415269382176,2.0049525846123357,2.0019786202133574,2.0763363436624305,2.1982568264063382
295,1.9873146931820227,1.9923014633070477,1.9909646000866126,2.0067414332003466,2.0735758387363616,2.2108272618052105
296,2.0006816148451336,1.9782789451709377,1.9976013396625218,2.009888320538902,2.077054201984737,2.2079418198550957
297,1.9997771339575239,2.003760515127944,2.000717568642163,2.0307331033339775,2.0970567669331794,2.2371952766784595
298,1.9900556839041528,1.9671724566255215,1.9917709166448545,1.975305985468545,2.0524530754388417,2.1684346192986865
299,1.9957344896370457,1.9994961959987776,1.9956239155446907,2.0302931470587846,2.092796291627853,2.226677665159731
300,2.0195090520321246,2.0211625266221365,2.0221231817610392,2.034259767735591,2.0980585077425933,2.239508500444847
301,2.020768249862505,2.053561436769757,2.0090441822894074,2.0401976717009447,2.1155298198820716,2.2435066412922207
302,1.9953925533141426,1.9895621613755752,1.9938265584846837,2.018665981395516,2.0822959485113017,2.219532848523184
303,1.9978953028366622,2.0177487179452633,1.9900701571051915,2.043241898001161,2.096392728464905,2.2497123246240127
304,1.9939076618958387,2.012880492446966,1.993064873850947,2.00327520445453,2.071019123367517,2.220173252432377
305,2.0006511603233768,2.0306105046146867,2.004766483942611,2.040835043303303,2.1053138734655215,2.231574432049145
306,2.0033174763524397,1.9911628144779676,2.006449561311182,2.0068501093013213,2.0718284571333356,2.2089613148822975
307,1.9818980885473572,2.001488049770746,1.9827386395915485,2.016601829526271,2.08277074452355,2.2145303030085794
308,1.983603287644327,2.012709265463001,1.9789591049261694,2.030841007253772,2.096605927798698,2.233122183689516
309,2.0047953279016264,1.9931634338515423,2.005182081646545,2.0001205038329446,2.078720549902821,2.2126858061930204
310,2.0047893203604796,2.0117138894383055,2.004460325268921,2.0118228033948045,2.074989988315435,2.22494578925903
311,1.9878620915605942,1.9507828479623384,1.9924943316341128,1.9867310131260165,2.0552209779158783,2.1885891009990415
312,1.9893930303619127,1.984027023303223,1.9910738844978904,2.0177788646619654,2.0854790928123346,2.2195925141225237
313,1.9948958180207008,2.0113639979664266,2.002539534266133,2.038213015196246,2.1015347936369673,2.2555717719351223
314,2.006026967880026,2.0204811865874643,2.0119491519348447,2.0352644256086134,2.1000961722653435,2.258573076445929
315,2.00227397486304,2.0288613651089493,1.9977994862056738,2.034654458829133,2.0906969757437115,2.2249712470739653
316,2.0029515675675738,2.054076942711087,1.992105420233317,2.0627677871433785,2.1183040661841748,2.2811965347174183
317,1.9866231444417095,1.948320220963797,1.99704463151527,2.0281781101798906,2.1022111855851153,2.2116566692885478
318,1.9945270634050751,2.0333266611759013,1.9980808673134156,2.032994705039406,2.0987959834026433,2.227175875043837
319,1.9846295836564205,2.012162717868581,1.9916535064076715,2.032032204485264,2.091144913961514,2.2395482560031015
320,1.9865275267715654,1.9895185017881047,1.990034157835116,2.010952011181381,2.0691171406761337,2.220423245802143
321,1.9902555597030005,1.967489408060946,1.9915670426423258,1.9798091984263504,2.0504048642144967,2.1652347384818342
322,2.0200934130729253,2.0697511311184638,2.024507262272066,2.082399049283702,2.137222044077775,2.303210156893213
323,1.9987013230611732,2.0253784117994695,1.9970129277495903,2.0317552323003167,2.09129702059204,2.239372237586549
324,1.9835397674364303,1.961233416737505,1.9840108602916118,1.9832071181016258,2.051946157307782,2.179864747219042
325,1.981871039014965,2.0312931637860547,1.9782549856339577,2.023052560046196,2.0802410358728083,2.2129944766662475
326,1.9992798128773983,2.030393895829988,2.0029693852669985,2.039529830782856,2.0987054763745747,2.241296372184234
327,2.0014952559805663,2.0645366052822633,2.0068479901570595,2.05321986063859,2.1128278469913244,2.2500887392414977
328,1.9913820914523734,1.976848431059441,1.995401981093763,2.0102559089200494,2.073350106715014,2.2093374006748987
329,2.02383752657836,1.8813630962059176,2.0099575839499706,2.024848859370748,2.1011471515954634,2.217440157574112
330,2.0145954470159215,2.0259094592350153,2.0114103029778887,2.0371994278369496,2.09726129750559,2.261576651795192
331,2.0064177682005333,2.0595998456048368,2.002811462977376,2.057543648265509,2.1085617461218282,2.26773094947172
332,2.008377973402064,2.033247690375328,2.0160139986236953,2.0468738091924386,2.097762671434094,2.272490070004375
333,1.9986757183964579,1.9934576363727994,2.0073180845716037,2.027110379024096,2.0829381669900675,2.2319172534899403
334,2.019915296879686,2.0428003470031397,2.0172094327428995,2.0714248724249056,2.1287208019289428,2.2903530738040088
335,1.9942268732277837,1.9790817690069258,1.9945975991625922,1.9683844749980584,2.034954939924743,2.1533790459446625
336,1.9742797066767992,1.8342073286820066,1.986522009462802,1.9965678598322056,2.067760660287862,2.1999104843095654
337,2.004028334603991,2.016311267676091,2.0041488412999193,2.0248531929257947,2.0883624285749844,2.23158776342124
338,1.9912538555098098,2.0483174758581635,1.9915735647953712,2.051639992348558,2.0988859371631237,2.2819739482554593
339,1.9961377081779883,1.9568941514343035,1.9953578332531572,2.017437599687921,2.0875576005777345,2.220407366521022
340,1.9952136728227683,2.0293891673376923,1.9947183616623614,2.049649243361209,2.1015817792211395,2.2684455776351555
341,1.9853781913666322,1.9651749642117717,1.9897823043141896,2.006311323025671,2.067640734576046,2.2252036757914
342,1.9922916609573667,2.011976703298538,1.9929009140293386,2.0345401961334564,2.0995834459528435,2.2498278935185088
343,1.988286102534225,1.976330726899961,1.9907580793160904,1.9929892238689335,2.052879694554182,2.1899164034437058
344,1.9971834643865138,1.9591844011729014,1.9979851362180088,1.9853119267446793,2.055808152220763,2.1723674395001487
345,2.0199501519683802,2.0363095931813353,2.0175086070104666,2.023852853007183,2.0891266682554805,2.2306411602734584
346,2.020151500435367,2.033464704778842,1.9951161706768272,2.0564410592640274,2.1162957345305102,2.2558558317377004
347,2.0146172356907592,1.9879881025397823,2.0116730665147067,2.0404531469934137,2.1071744951810354,2.23566465616077
348,1.9957008334560618,1.9833455905077007,2.0005467537702444,2.00833508034511,2.0886647861461136,2.200910507284799
349,2.004117621475239,2.0362463728522657,2.0006746106660693,2.0315365224887802,2.0797469065720153,2.253432372479143
350,2.0059695126346293,1.97824539389962,1.9991176603178489,2.0043482351238864,2.074277348886179,2.1993123774534253
351,2.0043923720083305,2.005910658010559,2.005072902830528,2.038331187891888,2.0979811163588225,2.2534197353166214
352,2.0090663440524787,1.9742847186161059,2.0075763498899604,2.0021363950832227,2.070212054163655,2.196156083620044
353,1.9935032560986048,1.89909451109964,2.0072108106704634,2.058558609698852,2.1166786986837622,2.273028992202146
354,1.9947568559924043,2.0076942475106967,1.9994911857805773,2.0238378966968753,2.0845719493394053,2.2472011070048423
355,2.0055092900205573,2.037117686210923,2.0094801074982893,2.051328001820237,2.106597141437345,2.253215615453019
356,1.990693656599226,1.9227086023872264,1.9904249685345403,1.9931529051667813,2.0603035398205507,2.190547371529858
357,2.0144436008544977,2.0377912465825436,2.0140133985353743,2.052502585295655,2.1105516451159647,2.2652998561847757
358,1.980725684888045,1.911281431046178,1.9929862147436463,1.9760572980680498,2.0517417544954895,2.1512351554095903
359,2.020545063207897,2.004655469993603,2.0231358184694272,2.033358930773458,2.0972709327063117,2.2194647598217556
360,1.9917294324103685,1.9986379225240993,1.989342934820963,2.009439619407274,2.07230347451938,2.2231256267864468
361,2.009626285584437,2.0103687197800526,2.009755555970305,2.02796501345123,2.089958850190769,2.226835084342511
362,1.9847339630440457,2.0488700278323844,1.9877180710306415,2.033906932602644,2.0924536286251256,2.225167684237277
363,2.0052932394579863,2.061468331313119,2.0064483205382166,2.040135470120213,2.1083593296214094,2.2520120108477144
364,2.003438788357233,2.0140936023275944,2.005721825501576,2.027362249952075,2.087654686439438,2.2268955565444313
365,1.9987562294852952,1.9710319792746862,1.9992401797794161,2.0068536933209487,2.0721905585984954,2.2162544134800424
366,2.0161676721780846,1.9919168352608139,2.005777596664086,2.010894205721081,2.074766355200428,2.200481736131973
367,1.9926475719219088,2.0195253640589486,1.999149825841248,2.075137676690427,2.127467294240107,2.289199611386253
368,2.0043098380220594,2.0197094632031454,2.0033166102318094,2.0223306007386794,2.0845523541805537,2.223787359926609
369,2.006713777102984,1.9944980085796709,2.0012999031561303,2.0185412024592733,2.084414518616713,2.2188185145521424
370,2.0070922849625354,2.0101011652024954,2.0054216644717635,2.037643079968351,2.1068873149238074,2.2396454450578185
371,1.996176766973366,2.028378007866928,1.9981097250251567,2.032223277646066,2.0888887035375148,2.2485464692576445
372,2.0333133641187757,2.0176671915032047,2.027514608444701,2.0154495697615444,2.0865136865889724,2.2222411146219097
373,1.9773153459966935,1.9306558486530196,1.998473870441253,1.9984195182874047,2.0718168044416014,2.1980432999101027
374,2.0063232970000913,1.9998556765628355,2.008440418162972,2.0107258177296434,2.0729216726934294,2.213731691823473
375,1.9859033085031814,2.0247910454641707,1.984158194062754,2.0471354458538236,2.110146704899912,2.242048658285276
376,2.0155326270919476,1.9624044367189144,2.0136250571690173,1.9960280247244488,2.067613562896839,2.187276759176403
377,2.0086839882304397,2.050322922710815,1.998734811050912,2.0415425250085333,2.101461561097754,2.2484729862771005
378,2.021360986533895,2.030404887685495,2.0189025512468297,2.036993960534646,2.1001749182880163,2.2344968467598156
379,1.9860545180798195,2.0103616086640903,1.986273382330928,2.021301210919296,2.07960630328184,2.222833483110287
380,2.001587680256846,1.9462239840407858,1.9963269044359149,1.965036394528281,2.048087026523498,2.1582231096079534
381,1.9895114766639777,2.0489812313369637,1.9926909578358032,2.043660619295867,2.096469846518537,2.246439992262319
382,1.9852286185264236,2.00778011783524,1.9840968490270916,2.035281236027908,2.0926254245899587,2.2486120292697307
383,2.004886279499465,2.036469493660653,2.00837893573594,2.037862713168847,2.0970854883444594,2.2370653656235056
384,1.9971939825592389,1.989670677986371,1.9943795784250615,1.9939804832860428,2.0677221166449553,2.198797699539854
385,2.0033232512068557,1.9567188273313834,2.001054178977607,2.0068174532321046,2.0652612845611404,2.2130236425194894
386,2.0106023054314957,2.076388512416386,2.010870924020708,2.0707873423455343,2.1339063233295343,2.2770746793888827
387,1.9917372296563778,1.9864666545368155,1.9963854375184418,1.9852991939980693,2.0591727217261933,2.1869039177514926
388,1.9863275735204957,2.003451752602504,1.9923134085740482,2.0216415950828996,2.0825126950515886,2.2327727802668025
389,1.992904291164168,2.0477059076621904,1.9906244368876842,2.0440068486465264,2.107033622841466,2.244088052089817
390,2.009471038732776,2.0507811225443153,2.005379983276432,2.0637003687010336,2.117853197867659,2.2912455810122334
391,1.99691153901664,2.009265540685612,1.9926136918338808,2.0304240849443858,2.098539012632861,2.2294109265626303
392,2.008884470825948,2.0040907012002678,2.003743457748646,2.0263979623317905,2.088425824044086,2.2293591454269177
393,1.9887476299548732,1.952089593705771,1.9983425972967601,2.00431124904931,2.0729218684980633,2.2020763429578114
394,1.9984900656397682,1.9780996591003743,2.000765545440964,2.0191856258524927,2.084088496481585,2.2218032383503417
395,1.9865858944984254,2.0182839006464928,1.9823293969416338,2.0329383913530474,2.0924383568603604,2.234187323595119
396,1.9880514420966646,2.008630482876511,1.993422675544318,2.0368230432324346,2.1029995107594344,2.258789459292162
397,2.013402315254623,2.005677663113101,2.0123761200216306,2.0230401734198926,2.091000838810138,2.2402538159767476
398,2.0094787573159447,2.072271708326942,2.0016895141913844,2.0597084621932953,2.118937045420499,2.26840655652235
399,1.992846567271179,2.040723329806474,1.9974514425274432,2.0427261971064,2.096108628023979,2.2500167340426493
400,2.01640602909995,2.0372508877628,2.0139645229934655,2.040419481433629,2.10210857605016,2.24453350330626
401,2.0144612651996168,2.0358484027080923,2.011936809045609,2.0358044534657393,2.1029467710128658,2.2385987379083683
402,2.003637841491279,2.0342986544123924,2.009815375737497,2.0670892372791543,2.1222552193561324,2.275188878161146
403,1.9853439184019173,2.038670177923957,1.988668880628815,2.0305915792336187,2.0884550498760377,2.2422076201305976
404,1.9949178375004826,1.9759293526806785,1.9977336450315086,2.001990099645482,2.0665927916799443,2.194519434283967
405,2.0008929196298504,1.9848660030548735,2.0053175897148416,2.0128590424685258,2.091351979965272,2.212510555944575
406,2.015181371248343,1.9849596543995731,2.0046312079864292,2.00638124962778,2.0752308500415064,2.199639159291289
407,1.9927441533475063,1.987014474019022,1.9986841338782362,2.011450058251454,2.076193936821845,2.208918987167064
408,1.9851532300161552,1.9765128960302256,1.9861930159354868,1.9948286103113444,2.060777075225314,2.19087431652789
409,1.9970157375549717,2.0216678050192063,2.0018655776180614,2.0217335331081303,2.0861812807201057,2.227600302650192
410,1.9857281969816811,1.843229623278813,1.992803171830332,2.0316742994272015,2.091307776277801,2.223585422396333
411,2.0029282047964054,1.99124206541911,2.0021706164345696,1.9950259968197783,2.067015801761083,2.2024014295258088
412,1.9922306006734178,1.9812691334625723,2.0001658940100544,2.0231054818395386,2.095672290229595,2.218480232177803
413,1.9982177305583575,2.056791079072257,1.9984275679358046,2.055296398500352,2.1107409285401264,2.27307235358185
414,2.014384766521537,2.0405058630062545,2.0156226885915465,2.0549752381886455,2.122108384504891,2.267562780352979
415,1.994453983221938,1.939762852765963,2.006809803170372,2.0099548397839273,2.080615060183881,2.225344824320445
416,1.9847152549034883,2.02483733725749,1.9901157421593296,2.0426437379925844,2.099950847827758,2.239594218425084
417,1.9967722100264411,1.9111049794697468,1.997328107518615,1.9811890219038608,2.0490672250280255,2.166889000153934
418,1.9934927251161116,2.0024698208457363,1.9969956371603301,2.0099881585820394,2.081697707710993,2.209288165357675
419,2.0034135094489343,2.065087196691242,2.007299205263142,2.076635692670294,2.126149759545577,2.299219101131733
420,2.001371270327113,2.0140001975549593,1.9966717422000133,2.0211445353850843,2.074815894848593,2.220230259337527
421,2.011092064802171,2.0460642994327816,2.014980598543868,2.0757690152640547,2.1323206467641596,2.3093637897288795
422,2.00604136829592,2.017008197370319,2.0082540221273857,2.0143695356528264,2.076125398996879,2.20500421173754
423,2.006194448920107,1.9663999308549276,2.0035811650861537,1.9796888743139351,2.0542131519414912,2.177396776149501
424,2.0015666259700837,2.00655080904043,1.9979894842416874,2.026695532324996,2.0864282441863584,2.2361491935736355
425,2.000999387187731,1.9973708257326745,1.9994288568613445,2.003883068625789,2.076599414224115,2.1985617474872985
426,1.9865365610053807,1.960042896131464,1.989638407127372,1.9866006224028259,2.053055928098093,2.1987950334936124
427,1.9896594395269582,2.0042381938536407,1.9922410824771568,2.017128644643716,2.0752136222873236,2.2212674229858997
428,2.009786906175239,1.9863425730535789,2.0067793921903605,1.9941414935111377,2.061581519335372,2.201399245592477
429,2.000124742058028,2.0032500288293935,1.9992449974880384,2.007631886716633,2.0779382606935086,2.204752665723512
430,1.9864719521346124,2.0068849132009547,1.9887301580162682,2.016356855307986,2.0812995250113366,2.224906585135252
431,1.9757815134619177,1.9517653375974262,1.9767117496224458,2.0041127983294738,2.0695714120930204,2.2131993346007444
432,1.97822220337337,1.9648675494596444,1.9829434365687397,1.9710163167596109,2.0491021698256753,2.16692151916218
433,1.9985449692425465,1.989322189399023,1.9985717857532774,2.0143144340044787,2.0784713899660834,2.230670459098203
434,2.006319377330578,1.9855551648133691,2.0007918007225505,1.991198153757135,2.061075018448542,2.1803225871579737
435,1.9866102445084293,1.9338155001923898,1.993313852257981,2.0120006865805142,2.0761660535200845,2.2160310832479877
436,1.9885222450095579,1.966787802833096,1.9936404710375175,1.9746533139690756,2.0429090031232153,2.1708362017741853
437,1.9908620666094137,1.9497681457154017,1.9909020066636216,1.9708702618446072,2.0520170458216667,2.152502647211488
438,1.9995895616467103,2.0046822293590933,1.993517041404579,2.0405561027700916,2.1106104373624945,2.2549539625054433
439,1.99785919539519,2.0195288259086017,1.9996242599222327,2.0379755231069523,2.1016965406779544,2.2398292454849287
440,2.009799556610744,2.0383957404465507,2.0062823420702367,2.042332988074855,2.1009048840594464,2.262416457444568
441,1.9863389745165216,2.0278138853807746,1.986930789704143,2.014349520860614,2.083626357117396,2.215192499907193
442,2.0075311068601507,2.0281846620538406,2.010310211907634,2.0480680429061975,2.1050341745490053,2.2530911783119816
443,1.9882998577919704,2.0116694874549697,1.991590699480778,2.007137175904957,2.0711345318852197,2.2201068363864946
444,2.0070274935445207,2.0205837389676633,2.0116829559306555,2.0435168431353037,2.1072056031620745,2.2453655193429793
445,2.0004212795714573,2.039934469057102,1.9977440678039111,2.042856099789878,2.101156900641065,2.2547628122510597
446,1.994512257735422,2.0096969062169467,1.9903584762472992,2.0269815334968433,2.0946689749043372,2.2191054428671504
447,2.0167357522300486,1.99817115218336,2.008459016528899,2.0507466665302276,2.116453852589342,2.249889726963486
448,2.003449557780148,1.9701798839334432,2.0030456926397853,1.986736242593929,2.063652710125572,2.1767711364214555
449,2.0003262790633016,2.0358140846651605,1.991480346269776,2.0373880772324617,2.092190611796393,2.245013122372118
450,1.9883850541018275,2.0559496896854443,1.9877982478599503,2.054072524542685,2.1124798229738375,2.2688665616991393
451,1.9992150172032428,1.9850569275876122,2.0014069409169366,2.0073936420602467,2.0730248731928973,2.1945932848980796
452,2.012459440106336,2.021085938630225,2.010303654779622,2.058817160432896,2.1200274861646093,2.2614945219167026
453,1.984323368485881,1.9749748777820626,1.9865616894843734,2.008582601190114,2.0763942431171594,2.214737840806467
454,1.9994316920181352,1.9977604165295841,1.998656879427157,2.0083855051398314,2.067123960416188,2.2036436985858163
455,2.008229820694552,2.0425303560723487,2.008755090561452,2.0656783692853984,2.1212010481913666,2.2789818799378776
456,1.9977388871852169,1.9989854946423986,1.9973123080730817,2.0179854666134376,2.083687764983032,2.238999193499751
457,1.9945948378258649,1.9949598797676154,1.9967912581911686,1.9988932036867137,2.066436160526804,2.188464751015339
458,2.0021547059573868,2.0264472552278745,1.9922985288730584,2.0367277032225943,2.093138846697984,2.2331077104641084
459,1.9961586125427695,2.00781484667196,2.000398779984147,2.027956475095347,2.0849234747837304,2.2451314055948437
460,1.9948990740733972,2.0235106434361265,1.9874706725961209,2.0258446340902094,2.0822524199989045,2.2241768920634053
461,2.0008635436567004,2.0427010331180786,2.002059218603903,2.0375383750905343,2.0976458733984567,2.240597136692174
462,2.024080820703055,1.9871146464734322,2.0089536027245836,2.0290322872276394,2.0923085629129394,2.228235061361895
463,2.0070879435274973,2.0338701910190364,2.0049151512370624,2.025050324658375,2.0850540120281473,2.234054214623776
464,2.001595686608824,2.010096372136725,2.004002785995763,2.0149208552886395,2.0804230745882135,2.2125957992798964
465,2.0034155044177435,1.9831332708636566,2.002748736910053,1.9913929089893407,2.0601576836248654,2.1792311737786436
466,1.9842175661360053,1.9909301888357755,1.9986894434280653,2.003324840924357,2.077415316987489,2.209253128032998
467,2.011124823074333,1.971408497465411,2.0091694180723665,2.023014424417758,2.0856584197828867,2.242022336692063
468,2.002328055229373,1.9575214315576697,1.9998077370569547,1.9922331857609943,2.0560791934470886,2.1830400125926093
469,1.9953158140665501,2.013389260886921,1.9920060949749803,2.0208133611522134,2.0821339256245257,2.2210860384138824
470,2.0014160988256844,2.028594480213854,2.00520748575361,2.043350260960793,2.1090826487841894,2.2539784348918848
471,1.9996582719547658,2.0323453024478377,1.9936194108562297,2.0234784291392476,2.086758031320181,2.225337146927573
472,1.9994829490498076,2.002642862309267,2.006541503686655,2.0349219939545518,2.1032831420735065,2.247932735304943
473,2.0109441729355555,1.999056812021556,2.002268009495958,2.002875781707469,2.073279179458396,2.211107314681584
474,2.0010144918192614,2.0139621891630197,1.9976913031889552,2.0213921138018462,2.0880121047490574,2.2202298489538648
475,2.001697302245988,1.9935267868309026,2.00830208233838,2.030597676163003,2.093089666339437,2.2381889812589417
476,1.9817296829994941,1.977732090700077,1.9918488960914407,1.999441537720333,2.06638717402695,2.205018420681801
477,2.0005636348498728,1.9695674880411762,2.0026316904606354,2.00735726119317,2.0731082842049178,2.2037097296004746
478,1.999405278233664,1.9447296524328443,1.9988273318345298,1.9723453121150278,2.044651062615486,2.1791556129600407
479,1.9968595767593773,1.9897688966386515,2.0006979470307504,1.996118004421535,2.073056663532179,2.1894367171956883
480,1.9973783264923008,1.994449554335989,1.9973176446347591,2.0009849662367896,2.066134054577601,2.1996684718089337
481,2.0046636161687412,2.025467680414197,2.0003461494419508,2.0285386130439793,2.0901751758987572,2.238373388070145
482,1.9968306527624935,1.963789093222189,1.9972809828442981,2.004581366303387,2.0650324584851445,2.2031435134092994
483,1.9994508120815953,2.0596240665230403,1.9944455539606336,2.058420727527109,2.115397911109324,2.267915926193374
484,1.9921674544683368,1.9949575086281752,1.9972118532913556,2.0430072143665714,2.1041387934442355,2.255364192232146
485,2.0093372457134597,2.0396841186707944,2.006995500983155,2.030435850032396,2.0899984002511514,2.239058259449626
486,2.0004929380156997,1.9678853711374151,1.9967609565324214,2.0238358998612296,2.0849656516227832,2.222816050503716
487,1.9869492729627556,1.966068233142341,1.9855249086472904,1.990473815298254,2.0561862477040593,2.1736783201704575
488,2.009739286096074,2.0301701100542,2.007717719929821,2.0062738272651193,2.0798454200687138,2.2203495505708766
489,1.9904488705803938,1.933756939354596,1.9916556272770407,1.977159626378504,2.0458567117022524,2.1677068308156153
490,2.011901304290186,1.9944999738286646,2.0049591809694456,2.0383717454506334,2.102512398234436,2.2426384579068537
491,1.9980483743607742,1.9781686652360277,1.9980781183592027,2.0067078048071307,2.0787798844705003,2.210823908305403
492,1.9836682375380303,2.027671109154053,1.9827049192907016,2.034938440107264,2.0982942333246606,2.2490109189281906
493,2.0018475697039544,1.9680803266845706,1.9999877075425798,1.9958894039825656,2.0731186421946197,2.182626954476177
494,2.003850149653101,2.000851613639244,2.0097055085848137,2.0385312206478634,2.1027682407422894,2.2457789765089125
495,2.0068706599851676,2.013337841696489,2.0158315105238303,2.030283291907417,2.09063383403446,2.251267132929331
496,1.9860931274458464,1.9857720909715129,1.9932424860273383,2.0147681012288765,2.0762689358418034,2.2171630942749876
497,1.97414101916511,1.9626453191004687,1.978985872898123,1.9779423860975451,2.04096273209812,2.1799363092585695
498,2.004873083537013,1.9955724285015841,2.0093681811781936,2.0207940810498006,2.087056266685636,2.229819847116067
499,2.0112082456139384,2.0316578543182793,2.0004056785036575,2.040091100168622,2.104194545498794,2.24538751521105
500,1.9841661173177507,1.975060704967689,1.9875710120102426,1.9873698792449652,2.053843585893873,2.1855937581092957
501,2.011291616158486,1.9880534753130474,2.0039998391729092,1.9986605600159972,2.0696108432481624,2.2036207375380084
502,2.005468248707216,1.9894470882411313,2.006456936299374,2.0187923054448076,2.0799896788739844,2.212730551674071
503,1.986727963369887,2.0162945229105675,1.9928724054749645,2.0322430746799083,2.0950350955180754,2.2274139523592593
504,1.9987914561467228,2.005832065204647,1.9929913159086305,2.0243817349306643,2.077800369828888,2.211780204745259
505,2.004194593301066,2.0636979950740595,2.0082092974761037,2.0887686908704914,2.140096125828364,2.303475147438416
506,2.0142563423569544,2.020118887771398,2.0127330456839707,2.0152907951504178,2.0771169320832135,2.222315502101882
507,1.994375765392445,2.0029612639503105,1.9960575048366946,2.0079571426613962,2.0759458608051062,2.2118556701896317
508,2.0100226616274455,1.9858764719698394,2.0141174070252474,2.000307711022083,2.0767628859260325,2.200265762322833
509,1.9999663461727324,1.992504106751301,2.0025771982763327,2.008889683212243,2.075835286136807,2.215599353605911
510,2.0158472374381726,2.0376828787023364,2.015036413564149,2.0438067536160434,2.1089596593313575,2.250198745212129
511,2.009316306983704,2.0478694148080616,2.01468739187602,2.0610289105468915,2.1182830338393357,2.2731586564743043
512,2.006609509052736,2.0544445417282327,2.0045578067513254,2.0550423815924086,2.115125914402519,2.2750872279382564
513,2.0049486689109965,2.012087910700552,2.0039394421452483,2.007963467975778,2.079506265509313,2.2049422760357267
514,1.993946116433346,2.0264678885278125,1.9942677848949941,2.0383386240890227,2.101871811267321,2.27023665271762
515,1.987411688526678,2.011214093494688,1.999599592299891,2.0338163237261635,2.1000129490588,2.2449991881254436
